Date,Sender,Send Amount,Send Currency,Receiver,Receive Amount,Receive Currency,Source,Inchane_id,Usdt
2025-01-17 08:20:19.461753,NEARProtocol(NEAR),250,NEAR,Зеленыйбанк(RUB),141310,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 08:20:19.464269,Желтыйбанк(RUB),450000,RUB,BTC,0.041,BTC,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 11:13:00,USDT TRC20,0,?,Сбербанк,11150,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:13:00,USDT TRC20,0,?,Сбербанк,50003,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:13:00,Сбербанк,0,?,USDT TRC20,44,USDT,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:08:00,USDT TRC20,0,?,VISA/MasterCard,40169,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:08:00,USDT BEP20,0,?,VISA/MasterCard,16565,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:01:00,89be191b4152ac284879e19a53c55e44,55000,RUB,Tether,513.8742,USDT,https://niceobmen.com,10334,trc erc bep
2025-01-17 10:31:00,SOL-e1732539686580,1.64,SOL,Tinkoff,36367.59,RUB,https://niceobmen.com,10334,trc erc bep
2025-01-17 10:50:00,Tether-Icon,1000,USDT,Sberbank-RUB-,101940,RUB,https://yaobmen.cash,10913,trc erc bep
2025-01-17 09:41:00,Bitcoin-BTC,0.054754,BTC,Cash,5535.1854,USD,https://yaobmen.cash,10913,trc erc bep
2025-01-17 09:35:00,Tether-Icon,1410.46,USDT,Cash,1401.9972,USD,https://yaobmen.cash,10913,trc erc bep
2025-01-17 11:20:00,VTB,55000,RUB,Tether,523.3634,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-17 10:59:00,photo-2024-12-15-15-18-16,194000,RUB,Tether,1847.123,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-17 10:26:00,Tether,869.2923,USDT,photo-2024-12-15-15-18-16,90000.005,RUB,https://finex24.io,10943,trc,erc,bep
2025-01-17 10:41:00,Bank-transfer,24000,RUB,arb,275.0907,ARB,https://buhtaobmena.me,11221,trc bep
2025-01-17 11:08:00,Tether,230,USDT,Tinkoff,23263.41992,RUB,https://buhtaobmena.me,11221,trc bep
2025-01-17 10:12:00,Bitcoin,0.015,BTC,20-SBP,153917.4972424,RUB,https://buhtaobmena.me,11221,trc bep
2025-01-17 08:30:17.118750,Ripple(XRP),120,XRP,Желтыйбанк(RUB),40440,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 08:30:17.120246,Toncoin(TON),10,TON,Желтыйбанк(RUB),5740,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 08:30:17.121212,Tether(USDT)TRC20,343.78,USDT,Желтыйбанк(RUB),35110,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 08:30:17.122345,Dogecoin(DOGE),580,DOGE,Желтыйбанк(RUB),24570,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 08:30:17.123300,Dogecoin(DOGE),1416.62,DOGE,Желтыйбанк(RUB),60000,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 08:30:17.124268,Tether(USDT)TON,320,USDT,Желтыйбанк(RUB),32630,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 08:30:17.125240,Tether(USDT)TRC20,328,USDT,Желтыйбанк(RUB),33490,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 08:30:17.126270,BinanceCoin(BNB),0.07,BNB,Желтыйбанк(RUB),5160,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 08:30:17.127343,Tether(USDT)TRC20,143,USDT,Желтыйбанк(RUB),14600,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 11:22:00,USDT TRC20,0,?,СБП,85351,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:21:00,Сбербанк,0,?,Bitcoin,0.00149,BTC,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:23:00,Сбербанк,0,?,Bitcoin,0.00044,BTC,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:20:00,USDT TRC20,0,?,Т-Банк (Тинькофф),10039,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:19:00,USDT TRC20,0,?,Т-Банк (Тинькофф),67500,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:09:00,Tether,300,USDT,Sberbank,30603,RUB,https://niceobmen.com,10334,trc erc bep
2025-01-17 10:54:00,TRON-Icon-icon,420,USDT,Sberbank-RUB-,42865.2,RUB,https://yaobmen.cash,10913,trc erc bep
2025-01-17 09:43:00,Cash-Nalichnyie-RUB,500000,RUB,TRON-Icon-icon,4756.47,USDT,https://yaobmen.cash,10913,trc erc bep
2025-01-17 11:13:00,Sberbank,175414.128,RUB,Tether,1670.0064,USDT,https://nadex.io/,19731,trc erc bep
2025-01-17 10:58:00,photo-2024-12-15-15-18-16,60000,RUB,Tether,571.2746,USDT,https://nadex.io/,19731,trc erc bep
2025-01-17 10:25:00,photo-2024-12-15-15-18-16,432687.3573,RUB,Tether,4119.0196,USDT,https://nadex.io/,19731,trc erc bep
2025-01-17 11:15:00,Tether,100.4482,USDT,Visa-Master,318.4911,BYN,https://bobr.exchange/,0,trc erc bep
2025-01-17 11:02:00,Tether,1013.6891,USDT,Visa-Master,399989.8587,AMD,https://bobr.exchange/,0,trc erc bep
2025-01-17 10:52:00,Bitcoin,0.022997,BTC,Tether,2123,USDT,https://barry24.com,11204,trc erc bep
2025-01-17 10:35:00,Tether,867.7869,USDT,photo-2024-12-15-15-18-16,90000.0018,RUB,https://finex24.io,10943,trc,erc,bep
2025-01-17 11:05:00,Visa-Master-Mir,60000,RUB,Tether,571.1794,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-17 09:15:00,Bitcoin,0.0077,BTC,photo-2024-12-15-15-18-16,80931.9582,RUB,https://finex24.io,10943,trc,erc,bep
2025-01-17 10:47:00,Litecoin,1.905,LTC,06-MTS-Bank,26570.2418004,RUB,https://buhtaobmena.me,11221,trc bep
2025-01-17 11:09:00,Tether,412,USDT,05-RNKB,41675.872154,RUB,https://buhtaobmena.me,11221,trc bep
2025-01-17 11:19:00,Ether,0.043,ETH,10-Karta-Mir,14799.4601,RUB,https://buhtaobmena.me,11221,trc bep
2025-01-17 10:46:00,pngegg,5200,RUB,bitcoin-btc-logo,0.0004391,BTC,https://cripthub.ru/,1789,trc erc bep
2025-01-17 10:56:00,logo-sbermarket-square-be8e750b,5000,RUB,bitcoin-btc-logo,0.00042235,BTC,https://cripthub.ru/,1789,trc erc bep
2025-01-17 08:40:16.579348,Tether(USDT)BEP20,100,USDT,Желтыйбанк(RUB),10210,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 08:40:16.580528,Желтыйбанк(RUB),115000,RUB,BTC,0.01,BTC,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 08:40:16.581595,USDCoin(USDC),492.4,USDC,Зеленыйбанк(RUB),50000,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 08:40:16.582619,Dogecoin(DOGE),1647.05,DOGE,Желтыйбанк(RUB),70000,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 08:40:16.583656,Tron(TRX),385,TRX,Желтыйбанк(RUB),9710,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 08:40:16.584687,Dogecoin(DOGE),518,DOGE,Желтыйбанк(RUB),22010,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 11:35:00,USDT TRC20,0,?,Т-Банк (Тинькофф),51200,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:30:00,Сбербанк,0,?,Bitcoin,0.000484,BTC,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:26:00,USDT TRC20,0,?,СБП,13765,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:29:00,USDT TRC20,0,?,ЮMoney,10500,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:28:00,USDT TRC20,0,?,TRON,402,TRX,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:12:00,Tether,2399.6656,USDT,Wechat,17220,CNY,https://niceobmen.com,10334,trc erc bep
2025-01-17 09:49:00,Tether,3000,USDT,photo-2024-12-15-15-18-16,312159.6,RUB,https://nadex.io/,19731,trc erc bep
2025-01-17 11:10:00,photo-2024-12-15-15-18-16,208410,RUB,Tether,1984.9006,USDT,https://nadex.io/,19731,trc erc bep
2025-01-17 09:28:00,Bitcoin,0.008346,BTC,Sberbank,88491.3282,RUB,https://nadex.io/,19731,trc erc bep
2025-01-17 11:21:00,Bitcoin,0.001,BTC,Sistema-byistryih-platezhey,9392,RUB,https://barry24.com,11204,trc erc bep
2025-01-17 11:45:00,Payeer,4.259534,USD,20799102-logo-moneygo1,3.86,USD,https://barry24.com,11204,trc erc bep
2025-01-17 11:26:00,photo-2024-12-15-15-18-16,179000,RUB,Tether,1705.4847,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-17 08:56:00,Tether,750,USDT,Sberbank,77776.95,RUB,https://finex24.io,10943,trc,erc,bep
2025-01-17 10:27:00,photo-2024-12-15-15-18-16,799461,RUB,Bitcoin,0.07542718,BTC,https://finex24.io,10943,trc,erc,bep
2025-01-17 11:36:00,Tether,200,USDT,Tinkoff,20225.1706,RUB,https://buhtaobmena.me,11221,trc bep
2025-01-17 11:18:00,Tether,200.8,USDT,Tinkoff,20308.0241628,RUB,https://buhtaobmena.me,11221,trc bep
2025-01-17 08:50:16.902951,Ethereum(ETH),0.171,ETH,Желтыйбанк(RUB),59530,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 08:50:16.904206,Tron(TRX),2700,TRX,Зеленыйбанк(RUB),67940,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 08:50:16.905298,BTC,0.005,BTC,Зеленыйбанк(RUB),50000,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 08:50:16.906439,BTC,0.015,BTC,Зеленыйбанк(RUB),156250,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 08:50:16.907529,Желтыйбанк(RUB),171000,RUB,BTC,0.016,BTC,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 08:50:16.909618,Tether(USDT)OPTIMISM,1670,USDT,Зеленыйбанк(RUB),170040,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 08:50:16.912688,Dogecoin(DOGE),1647.05,DOGE,Желтыйбанк(RUB),69990,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 11:45:00,USDT BEP20,0,?,Binance Coin (BEP20),0.274718,BNB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:45:00,Т-Банк (Тинькофф),0,?,Bitcoin,0.000684,BTC,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:39:00,USDT TRC20,0,?,Т-Банк (Тинькофф),17470,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:37:00,USDT TRC20,0,?,Т-Банк (Тинькофф),51200,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:37:00,USDT TRC20,0,?,Сбербанк,20078,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:35:00,photo-2024-12-15-15-18-16,61000,RUB,Tether,581.4197,USDT,https://nadex.io/,19731,trc erc bep
2025-01-17 11:20:00,photo-2024-12-15-15-18-16,200000,RUB,Tether,1905.5586,USDT,https://nadex.io/,19731,trc erc bep
2025-01-17 11:13:00,photo-2024-12-15-15-18-16,27200,RUB,Bitcoin,0.002538,BTC,https://nadex.io/,19731,trc erc bep
2025-01-17 11:31:00,Tether,450,USDT,Bank-transfer,15358.5,THB,https://bobr.exchange/,0,trc erc bep
2025-01-17 10:39:00,Tether,700,USDT,photo-2024-12-15-15-18-16,72600.01,RUB,https://finex24.io,10943,trc,erc,bep
2025-01-17 08:33:00,Tether,1000,USDT,Sberbank,103595.6,RUB,https://finex24.io,10943,trc,erc,bep
2025-01-17 11:32:00,Tether,1000,USDT,1622-oooo.plus-,100690,RUB,https://btchange.ru,11173,trc erc
2025-01-17 11:32:00,Tether,150,USDT,20-SBP,15123.28011,RUB,https://buhtaobmena.me,11221,trc bep
2025-01-17 11:29:00,Tether,200,USDT,Bank-transfer,20066.9,RUB,https://buhtaobmena.me,11221,trc bep
2025-01-17 11:24:00,Tether,889.8089,USDT,Tinkoff,89999.9916924,RUB,https://buhtaobmena.me,11221,trc bep
2025-01-17 09:00:19.746445,Tether(USDT)BEP20,80.29,USDT,Желтыйбанк(RUB),8200,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:00:19.747950,Tether(USDT)POLYGON,269.99,USDT,Желтыйбанк(RUB),27570,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:00:19.749273,Tether(USDT)TON,50,USDT,Желтыйбанк(RUB),5100,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:00:19.750668,Банковскаякарта(RUB),13000,RUB,Tether(USDT)BEP20,119.35,USDT,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:00:19.751954,Tether(USDT)TRC20,201,USDT,Желтыйбанк(RUB),20530,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:00:19.753602,Tron(TRX),300,TRX,Желтыйбанк(RUB),7570,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:00:19.754768,Tether(USDT)TRC20,104,USDT,Желтыйбанк(RUB),10620,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:00:19.756025,Litecoin(LTC),2,LTC,Желтыйбанк(RUB),28040,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:00:19.757471,Tether(USDT)BEP20,99,USDT,Желтыйбанк(RUB),10110,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:00:19.758688,Ethereum(ETH),0.171,ETH,Желтыйбанк(RUB),59320,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 11:55:00,Сбербанк,0,?,Bitcoin,0.000744,BTC,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:56:00,Т-Банк (Тинькофф),0,?,Bitcoin,0.001012,BTC,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:50:00,Т-Банк (Тинькофф),0,?,Bitcoin,0.002306,BTC,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:53:00,USDT ERC20,0,?,СБП,23100,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:46:00,USDT BEP20,0,?,Binance Coin (BEP20),0.274718,BNB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:33:00,TRON-Icon-icon,340,USDT,Sberbank-RUB-,34717.4,RUB,https://yaobmen.cash,10913,trc erc bep
2025-01-17 09:15:00,Tether,700,USDT,Sberbank,72831.85,RUB,https://nadex.io/,19731,trc erc bep
2025-01-17 08:20:00,Tether,829.916,USDT,20-SBP,85207.4757,RUB,https://nadex.io/,19731,trc erc bep
2025-01-17 10:46:00,Tether,200,USDT,11-Karta-UZCARD,2595646,UZS,https://bobr.exchange/,0,trc erc bep
2025-01-17 12:03:00,Sistema-byistryih-platezhey,1399,RUB,20799102-logo-moneygo1,1266.72,RUB,https://barry24.com,11204,trc erc bep
2025-01-17 11:40:00,photo-2024-12-15-15-18-16,70000,RUB,Litecoin,4.740418,LTC,https://finex24.io,10943,trc,erc,bep
2025-01-17 11:23:00,VTB,97500,RUB,Bitcoin,0.00890505,BTC,https://finex24.io,10943,trc,erc,bep
2025-01-17 10:55:00,Sberbank,70000,RUB,Kaspi-bank,348985,KZT,https://buhtaobmena.me,11221,trc bep
2025-01-17 10:45:00,Tether,980,USDT,Sberbank,99387.8368,RUB,https://buhtaobmena.me,11221,trc bep
2025-01-17 11:36:00,Tinkoff,20000,RUB,Kaspi-bank,98700,KZT,https://buhtaobmena.me,11221,trc bep
2025-01-17 09:10:21.000135,Tether(USDT)TRC20,1280,USDT,Райффайзен(RUB),130190,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:10:21.001580,Litecoin(LTC),11,LTC,Зеленыйбанк(RUB),152550,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:10:21.002814,Tether(USDT)TRC20,700,USDT,Желтыйбанк(RUB),71490,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:10:21.004058,Tether(USDT)TRC20,1347,USDT,Желтыйбанк(RUB),137570,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:10:21.005271,Tether(USDT)TRC20,491.03,USDT,Красныйбанк(RUB),50000,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:10:21.006787,Желтыйбанк(RUB),69500,RUB,BTC,0.006,BTC,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 12:04:00,USDT TON,0,?,VISA/MasterCard,15000,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 12:04:00,Т-Банк (Тинькофф),0,?,Bitcoin,0.000493,BTC,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 12:00:00,USDT TRC20,0,?,Т-Банк (Тинькофф),31122,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:59:00,USDT TRC20,0,?,TRON,1004,TRX,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 10:08:00,Tinkoff-RUB,100000,RUB,Bitcoin-BTC,0.008112,BTC,https://yaobmen.cash,10913,trc erc bep
2025-01-17 11:39:00,20-SBP,41500,RUB,Bitcoin,0.003864,BTC,https://nadex.io/,19731,trc erc bep
2025-01-17 11:05:00,photo-2024-12-15-15-18-16,25000,RUB,Bitcoin,0.00233,BTC,https://nadex.io/,19731,trc erc bep
2025-01-17 11:09:00,photo-2024-12-15-15-18-16,116500,RUB,Tether,1109.5449,USDT,https://nadex.io/,19731,trc erc bep
2025-01-17 11:49:00,Tether,1200,USDT,Bank-transfer,40956,THB,https://bobr.exchange/,0,trc erc bep
2025-01-17 11:19:00,Monero,7.66,XMR,Litecoin,12.08169448,LTC,https://bobr.exchange/,0,trc erc bep
2025-01-17 12:10:00,Visa-Master-Mir,2209,RUB,20799102-logo-moneygo1,2000.14,RUB,https://barry24.com,11204,trc erc bep
2025-01-17 11:38:00,Sberbank,75000,RUB,Litecoin,5.086097,LTC,https://finex24.io,10943,trc,erc,bep
2025-01-17 09:44:00,Tether,700,USDT,photo-2024-12-15-15-18-16,72312.52,RUB,https://finex24.io,10943,trc,erc,bep
2025-01-17 09:31:00,Fortebank,1500000,KZT,Tinkoff,276553.7712716,RUB,https://buhtaobmena.me,11221,trc bep
2025-01-17 11:39:00,Tinkoff,50000,RUB,Fortebank,249245,KZT,https://buhtaobmena.me,11221,trc bep
2025-01-17 11:50:00,20-SBP,30000,RUB,Tether,277.3307,USDT,https://buhtaobmena.me,11221,trc bep
2025-01-17 09:20:17.656348,BTC,0.011,BTC,Зеленыйбанк(RUB),114580,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:20:17.657824,Tether(USDT)TRC20,115,USDT,Желтыйбанк(RUB),11710,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:20:17.659120,Желтыйбанк(RUB),62800,RUB,BTC,0.006,BTC,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:20:17.660426,Litecoin(LTC),1.97,LTC,Желтыйбанк(RUB),27560,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:20:17.661772,Tether(USDT)TRC20,117.5,USDT,Желтыйбанк(RUB),12000,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:20:17.663085,Tether(USDT)TRC20,352,USDT,Желтыйбанк(RUB),35950,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:20:17.664376,Tether(USDT)TRC20,501.42,USDT,СБП(RUB),51000,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:20:17.668417,Желтыйбанк(RUB),75000,RUB,BTC,0.007,BTC,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 12:15:00,USDT TRC20,0,?,СБП,10441,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 12:14:00,Т-Банк (Тинькофф),0,?,Ethereum,0.012716,ETH,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 12:08:00,USDT TRC20,0,?,Т-Банк (Тинькофф),40157,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 11:31:00,Bitcoin,0.003637,BTC,Tinkoff,38065.07,RUB,https://niceobmen.com,10334,trc erc bep
2025-01-17 11:49:00,TRON-Icon-icon,400,USDT,Sberbank-RUB-,40852,RUB,https://yaobmen.cash,10913,trc erc bep
2025-01-17 11:49:00,photo-2024-12-15-15-18-16,113819.972,RUB,Tether,1085.0021,USDT,https://nadex.io/,19731,trc erc bep
2025-01-17 11:45:00,photo-2024-12-15-15-18-16,63991.745,RUB,Tether,610.0029,USDT,https://nadex.io/,19731,trc erc bep
2025-01-17 09:37:00,Tether,960,USDT,photo-2024-12-15-15-18-16,99909.408,RUB,https://nadex.io/,19731,trc erc bep
2025-01-17 11:55:00,Bitcoin,0.002,BTC,Sistema-byistryih-platezhey,18830,RUB,https://barry24.com,11204,trc erc bep
2025-01-17 11:49:00,Tether,5028.9268,USDT,Alipay,35900.5026,CNY,https://finex24.io,10943,trc,erc,bep
2025-01-17 10:45:00,Tether,868.1812,USDT,photo-2024-12-15-15-18-16,90042.2845,RUB,https://finex24.io,10943,trc,erc,bep
2025-01-17 10:44:00,Tether,800,USDT,Sberbank,82918,RUB,https://finex24.io,10943,trc,erc,bep
2025-01-17 11:42:00,Tinkoff,120000,RUB,53-Jusan-Bank,584340,KZT,https://buhtaobmena.me,11221,trc bep
2025-01-17 12:12:00,Tether,230,USDT,Tinkoff,23263.41992,RUB,https://buhtaobmena.me,11221,trc bep
2025-01-17 11:54:00,Tether,197.3398,USDT,Bank-transfer,19992.301745,RUB,https://buhtaobmena.me,11221,trc bep
2025-01-17 09:30:19.229381,Tether(USDT)BEP20,49.13,USDT,Желтыйбанк(RUB),5000,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:30:19.231634,Tether(USDT)TRC20,70,USDT,Желтыйбанк(RUB),7120,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:30:19.233022,Tether(USDT)TRC20,91.72,USDT,Желтыйбанк(RUB),9340,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:30:19.234713,Tether(USDT)BEP20,1460.21,USDT,СБП(RUB),148460,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 12:25:00,VISA/MasterCard,0,?,USDT TON,25,USDT,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 12:25:00,USDT TON,0,?,СБП,10040,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 12:22:00,VISA/MasterCard,0,?,USDT TON,16,USDT,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 12:25:00,Dogecoin,0,?,Сбербанк,19246,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 12:18:00,USDT TRC20,0,?,СБП,20000,RUB,https://avanchange.com/,1808,trc erc bep ton
2025-01-17 12:00:00,TRON-Icon-icon,350,USDT,Tinkoff-RUB,35759.5,RUB,https://yaobmen.cash,10913,trc erc bep
2025-01-17 12:02:00,Alfabank,41630.7833,RUB,Bitcoin,0.0039,BTC,https://nadex.io/,19731,trc erc bep
2025-01-17 12:09:00,photo-2024-12-15-15-18-16,100000,RUB,Tether,953.4325,USDT,https://nadex.io/,19731,trc erc bep
2025-01-17 12:01:00,photo-2024-12-15-15-18-16,47205.36,RUB,Tether,450,USDT,https://nadex.io/,19731,trc erc bep
2025-01-17 12:14:00,photo-2024-12-15-15-18-16,83000,RUB,Tether,791.3557,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-17 12:12:00,Sberbank,50000,RUB,Tether,476.0839,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-17 12:11:00,photo-2024-12-15-15-18-16,200000,RUB,Tether,1906.8704,USDT,https://finex24.io,10943,trc,erc,bep
2025-01-17 11:50:00,Bitcoin,0.003,BTC,Tinkoff,31151.9966467,RUB,https://buhtaobmena.me,11221,trc bep
2025-01-17 11:27:00,Monero,2.43,XMR,Tinkoff,53630.09067,RUB,https://buhtaobmena.me,11221,trc bep
2025-01-17 12:23:00,Tether,400,USDT,Alfabank,40601.6,RUB,https://buhtaobmena.me,11221,trc bep
2025-01-17 12:11:00,logo-sbermarket-square-be8e750b,5000,RUB,726-7265090-trx-tron-hd-png-download-PhotoRoom-1,177.06931877,TRX,https://cripthub.ru/,1789,trc erc bep
2025-01-17 09:40:18.501793,Litecoin(LTC),1.33,LTC,Желтыйбанк(RUB),18400,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:40:18.504321,BTC,0.005,BTC,Промсвязьбанк(RUB),47430,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:40:18.506033,Ripple(XRP),16,XRP,Желтыйбанк(RUB),5290,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:40:18.507584,Tether(USDT)TRC20,359,USDT,Желтыйбанк(RUB),36680,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:40:18.509123,Красныйбанк(RUB),50100,RUB,BTC,0.004,BTC,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:40:18.511129,Tether(USDT)TRC20,360,USDT,Желтыйбанк(RUB),36790,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:40:18.512928,Tron(TRX),500,TRX,Желтыйбанк(RUB),12550,RUB,https://alfabit.org/ru/exchange,1682,trc erc
2025-01-17 09:40:18.514532,Ripple(XRP),20,XRP,Желтыйбанк(RUB),6630,RUB,https://alfabit.org/ru/exchange,1682,trc erc
